model,file,dice_pixel,iou_pixel,pix_prec,pix_rec,pix_f1,dice_before,dice_loss_soft,case_gt,case_pred
nnU-Net,dataset/png_images/7728_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999664137906,0,0
nnU-Net,dataset/png_images/7729_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999963861287,0,0
nnU-Net,dataset/png_images/772_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999391656125,0,0
nnU-Net,dataset/png_images/772_train_1_.png,0.051080551962513654,0.02620967741935484,1.0,0.02620967741935484,0.051080550098231835,0.051080551962513654,0.8535716608290317,1,1
nnU-Net,dataset/png_images/7730_train_0_.png,2.173912996219283e-08,0.0,0.0,0.0,0.0,2.173912996219283e-08,0.9999999949806833,0,1
nnU-Net,dataset/png_images/7731_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999328217609,0,0
nnU-Net,dataset/png_images/7732_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999305908894,0,0
nnU-Net,dataset/png_images/7733_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999395763786,0,0
nnU-Net,dataset/png_images/7734_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999153559088,0,0
nnU-Net,dataset/png_images/7735_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999369021181,0,0
nnU-Net,dataset/png_images/7736_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999983986928,0,0
nnU-Net,dataset/png_images/7737_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998868430391,0,0
nnU-Net,dataset/png_images/7738_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999655508526,0,0
nnU-Net,dataset/png_images/7739_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999842494026,0,0
nnU-Net,dataset/png_images/773_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999519468546,0,0
nnU-Net,dataset/png_images/773_train_1_.png,0.5142857150161118,0.34615384615384615,0.890625,0.36152219873150104,0.5142857142857143,0.5142857150161118,0.5879392094418676,1,1
nnU-Net,dataset/png_images/7740_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999253562125,0,0
nnU-Net,dataset/png_images/7741_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999821757484,0,0
nnU-Net,dataset/png_images/7742_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998912024044,0,0
nnU-Net,dataset/png_images/7743_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999278934881,0,0
nnU-Net,dataset/png_images/7744_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999654887836,0,0
nnU-Net,dataset/png_images/7745_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999127756708,0,0
nnU-Net,dataset/png_images/7746_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999337027461,0,0
nnU-Net,dataset/png_images/7747_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998792935745,0,0
nnU-Net,dataset/png_images/7748_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999434027229,0,0
nnU-Net,dataset/png_images/7749_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999069992106,0,0
nnU-Net,dataset/png_images/774_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998914642768,0,0
nnU-Net,dataset/png_images/774_train_1_.png,0.5508630188942847,0.3801317790167258,0.3832396525293817,0.97911227154047,0.5508630187293426,0.5508630188942847,0.5518944752393129,1,1
nnU-Net,dataset/png_images/7750_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999073192759,0,0
nnU-Net,dataset/png_images/7751_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999536502174,0,0
nnU-Net,dataset/png_images/7752_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999769168161,0,0
nnU-Net,dataset/png_images/7753_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999155806738,0,0
nnU-Net,dataset/png_images/7754_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999519283188,0,0
nnU-Net,dataset/png_images/7755_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999078931642,0,0
nnU-Net,dataset/png_images/7756_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999964956837,0,0
nnU-Net,dataset/png_images/7757_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999893502131,0,0
nnU-Net,dataset/png_images/7758_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998861232232,0,0
nnU-Net,dataset/png_images/7759_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999016839843,0,0
nnU-Net,dataset/png_images/775_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999649220971,0,0
nnU-Net,dataset/png_images/775_train_1_.png,0.49502982157551706,0.3289299867899604,0.9325842696629213,0.33694181326116374,0.4950298210735586,0.49502982157551706,0.5657251672425997,1,1
nnU-Net,dataset/png_images/7760_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999389152355,0,0
nnU-Net,dataset/png_images/7761_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998950435945,0,0
nnU-Net,dataset/png_images/7762_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999112905236,0,0
nnU-Net,dataset/png_images/7763_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999544295742,0,0
nnU-Net,dataset/png_images/7764_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998766602469,0,0
nnU-Net,dataset/png_images/7765_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999000821778,0,0
nnU-Net,dataset/png_images/7766_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999363786413,0,0
nnU-Net,dataset/png_images/7767_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999637820465,0,0
nnU-Net,dataset/png_images/7768_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999364129666,0,0
nnU-Net,dataset/png_images/7769_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999936203678,0,0
nnU-Net,dataset/png_images/776_test_1_.png,0.9033492823891394,0.8237347294938918,0.963265306122449,0.8504504504504504,0.9033492822966507,0.9033492823891394,0.24296782950164397,1,1
nnU-Net,dataset/png_images/776_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999582969843,0,0
nnU-Net,dataset/png_images/7770_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998929955269,0,0
nnU-Net,dataset/png_images/7771_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999458823702,0,0
nnU-Net,dataset/png_images/7772_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999757719719,0,0
nnU-Net,dataset/png_images/7773_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999709337448,0,0
nnU-Net,dataset/png_images/7774_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999174559414,0,0
nnU-Net,dataset/png_images/7775_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999949812782,0,0
nnU-Net,dataset/png_images/7776_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999530612901,0,0
nnU-Net,dataset/png_images/7777_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999451217046,0,0
nnU-Net,dataset/png_images/7778_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998937873609,0,0
nnU-Net,dataset/png_images/7779_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998813242872,0,0
nnU-Net,dataset/png_images/777_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998984714997,0,0
nnU-Net,dataset/png_images/777_train_1_.png,0.5402684567615197,0.3701149425287356,0.4236842105263158,0.7453703703703703,0.5402684563758389,0.5402684567615197,0.6229108492028219,1,1
nnU-Net,dataset/png_images/7780_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999440263826,0,0
nnU-Net,dataset/png_images/7781_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999933437101,0,0
nnU-Net,dataset/png_images/7782_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998773543545,0,0
nnU-Net,dataset/png_images/7783_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999031918348,0,0
nnU-Net,dataset/png_images/7784_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999409161388,0,0
nnU-Net,dataset/png_images/7785_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999970336273,0,0
nnU-Net,dataset/png_images/7786_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999880275173,0,0
nnU-Net,dataset/png_images/7787_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998900276527,0,0
nnU-Net,dataset/png_images/7788_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998754709737,0,0
nnU-Net,dataset/png_images/7789_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998954486419,0,0
nnU-Net,dataset/png_images/778_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999899749694,0,0
nnU-Net,dataset/png_images/778_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999914258189,0,0
nnU-Net,dataset/png_images/7790_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999448426748,0,0
nnU-Net,dataset/png_images/7791_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999393397814,0,0
nnU-Net,dataset/png_images/7792_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999118329739,0,0
nnU-Net,dataset/png_images/7793_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999933050615,0,0
nnU-Net,dataset/png_images/7794_train_1_.png,0.482598608088709,0.3180428134556575,0.425938566552901,0.5566458519179304,0.482598607888631,0.482598608088709,0.5521889163216955,1,1
nnU-Net,dataset/png_images/7795_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999157735444,0,0
nnU-Net,dataset/png_images/7796_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999842114011,0,0
nnU-Net,dataset/png_images/7797_train_1_.png,7.462686511472489e-09,0.0,0.0,0.0,0.0,7.462686511472489e-09,0.8683013928552846,1,0
nnU-Net,dataset/png_images/7798_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999035798217,0,0
nnU-Net,dataset/png_images/7799_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999020802224,0,0
nnU-Net,dataset/png_images/779_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999248851962,0,0
nnU-Net,dataset/png_images/779_train_1_.png,0.6096491232350338,0.4384858044164038,0.695,0.54296875,0.6096491228070176,0.6096491232350338,0.45088704943706526,1,1
nnU-Net,dataset/png_images/77_test_1_.png,1.8621973894558707e-09,0.0,0.0,0.0,0.0,1.8621973894558707e-09,0.9085827262591528,1,0
nnU-Net,dataset/png_images/77_train_1_.png,0.7432024173063407,0.5913461538461539,0.6871508379888268,0.8092105263157895,0.743202416918429,0.7432024173063407,0.4773429259457218,1,1
nnU-Net,dataset/png_images/7800_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999278113962,0,0
nnU-Net,dataset/png_images/7801_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999035857173,0,0
nnU-Net,dataset/png_images/7802_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999180001273,0,0
nnU-Net,dataset/png_images/7803_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999857738031,0,0
nnU-Net,dataset/png_images/7804_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999702474887,0,0
nnU-Net,dataset/png_images/7805_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999753318404,0,0
nnU-Net,dataset/png_images/7806_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998875678705,0,0
nnU-Net,dataset/png_images/7807_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999150262013,0,0
nnU-Net,dataset/png_images/7808_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999260315194,0,0
nnU-Net,dataset/png_images/7809_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999002397217,0,0
nnU-Net,dataset/png_images/780_test_1_.png,0.6888217523833755,0.5253456221198156,0.6436132674664785,0.7408610885458976,0.6888217522658611,0.6888217523833755,0.397490600310649,1,1
nnU-Net,dataset/png_images/780_train_1_.png,0.27678571536192603,0.16062176165803108,0.9489795918367347,0.16202090592334495,0.27678571428571436,0.27678571536192603,0.6802166997386949,1,1
nnU-Net,dataset/png_images/7810_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999070670954,0,0
nnU-Net,dataset/png_images/7811_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999879439347,0,0
nnU-Net,dataset/png_images/7812_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999010024795,0,0
nnU-Net,dataset/png_images/7813_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999517085396,0,0
nnU-Net,dataset/png_images/7814_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999099579314,0,0
nnU-Net,dataset/png_images/7815_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999675383197,0,0
nnU-Net,dataset/png_images/7816_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999091223777,0,0
nnU-Net,dataset/png_images/7817_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998909509362,0,0
nnU-Net,dataset/png_images/7818_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999615901402,0,0
nnU-Net,dataset/png_images/7819_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999956754112,0,0
nnU-Net,dataset/png_images/781_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999317889593,0,0
nnU-Net,dataset/png_images/781_train_1_.png,4.9751243533575904e-09,0.0,0.0,0.0,0.0,4.9751243533575904e-09,0.8889443732283289,1,0
nnU-Net,dataset/png_images/7820_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999136338863,0,0
nnU-Net,dataset/png_images/7821_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999341877616,0,0
nnU-Net,dataset/png_images/7822_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999905859505,0,0
nnU-Net,dataset/png_images/7823_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998899031559,0,0
nnU-Net,dataset/png_images/7824_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999891163942,0,0
nnU-Net,dataset/png_images/7825_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999207498931,0,0
nnU-Net,dataset/png_images/7826_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999019513681,0,0
nnU-Net,dataset/png_images/7827_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998977372263,0,0
nnU-Net,dataset/png_images/7828_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999471320552,0,0
nnU-Net,dataset/png_images/7829_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999562166458,0,0
nnU-Net,dataset/png_images/782_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999968416826,0,0
nnU-Net,dataset/png_images/782_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999935194706,0,0
nnU-Net,dataset/png_images/7830_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999726470478,0,0
nnU-Net,dataset/png_images/7831_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999511931265,0,0
nnU-Net,dataset/png_images/7832_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998932847658,0,0
nnU-Net,dataset/png_images/7833_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999059490434,0,0
nnU-Net,dataset/png_images/7834_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998894080067,0,0
nnU-Net,dataset/png_images/7835_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999837125138,0,0
nnU-Net,dataset/png_images/7836_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999874061914,0,0
nnU-Net,dataset/png_images/7837_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998893321269,0,0
nnU-Net,dataset/png_images/7838_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999552460104,0,0
nnU-Net,dataset/png_images/7839_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999943241629,0,0
nnU-Net,dataset/png_images/783_test_1_.png,1.1337868467870898e-09,0.0,0.0,0.0,0.0,1.1337868467870898e-09,0.7287187474771607,1,0
nnU-Net,dataset/png_images/783_train_1_.png,0.6125356130875561,0.4414784394250513,0.5402010050251256,0.7072368421052632,0.6125356125356125,0.6125356130875561,0.5511080249028792,1,1
nnU-Net,dataset/png_images/7840_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999233413304,0,0
nnU-Net,dataset/png_images/7841_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999153096328,0,0
nnU-Net,dataset/png_images/7842_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999203014783,0,0
nnU-Net,dataset/png_images/7843_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999232551794,0,0
nnU-Net,dataset/png_images/7844_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999379390084,0,0
nnU-Net,dataset/png_images/7845_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999177644728,0,0
nnU-Net,dataset/png_images/7846_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999917153341,0,0
nnU-Net,dataset/png_images/7847_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999170800964,0,0
nnU-Net,dataset/png_images/7848_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999452741339,0,0
nnU-Net,dataset/png_images/7849_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999844012195,0,0
nnU-Net,dataset/png_images/784_test_1_.png,0.6775510206713868,0.5123456790123457,0.9474885844748858,0.5273189326556544,0.6775510204081633,0.6775510206713868,0.4658413803988075,1,1
nnU-Net,dataset/png_images/784_train_1_.png,0.269430055598808,0.15568862275449102,0.8125,0.16149068322981366,0.2694300518134715,0.269430055598808,0.8195489027129323,1,1
nnU-Net,dataset/png_images/7850_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999745052214,0,0
nnU-Net,dataset/png_images/7851_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999770621969,0,0
nnU-Net,dataset/png_images/7852_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999211359217,0,0
nnU-Net,dataset/png_images/7853_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999238205116,0,0
nnU-Net,dataset/png_images/7854_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999176879442,0,0
nnU-Net,dataset/png_images/7855_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999326895495,0,0
nnU-Net,dataset/png_images/7856_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999453918518,0,0
nnU-Net,dataset/png_images/7857_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998916651441,0,0
nnU-Net,dataset/png_images/7858_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999173104578,0,0
nnU-Net,dataset/png_images/7859_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998864867422,0,0
nnU-Net,dataset/png_images/785_test_1_.png,0.0747663594637086,0.038834951456310676,0.8888888888888888,0.03902439024390244,0.07476635514018691,0.0747663594637086,0.6965977427270311,1,1
nnU-Net,dataset/png_images/785_train_1_.png,0.888482632575112,0.7993421052631579,0.843262001156738,0.9388280746941404,0.8884826325411335,0.888482632575112,0.23997409281421977,1,1
nnU-Net,dataset/png_images/7860_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999952928808,0,0
nnU-Net,dataset/png_images/7861_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999310924802,0,0
nnU-Net,dataset/png_images/7862_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999385505103,0,0
nnU-Net,dataset/png_images/7863_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999157038092,0,0
nnU-Net,dataset/png_images/7864_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999090068218,0,0
nnU-Net,dataset/png_images/7865_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999909518148,0,0
nnU-Net,dataset/png_images/7866_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999588542221,0,0
nnU-Net,dataset/png_images/7867_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999922403007,0,0
nnU-Net,dataset/png_images/7868_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999124129396,0,0
nnU-Net,dataset/png_images/7869_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998935200831,0,0
nnU-Net,dataset/png_images/786_test_0_.png,4.761904535147403e-08,0.0,0.0,0.0,0.0,4.761904535147403e-08,0.9999999948932986,0,1
nnU-Net,dataset/png_images/786_train_1_.png,0.07017544675284695,0.03636363636363636,1.0,0.03636363636363636,0.07017543859649122,0.07017544675284695,0.7125621664241943,1,1
nnU-Net,dataset/png_images/7870_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999163229857,0,0
nnU-Net,dataset/png_images/7871_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999947357897,0,0
nnU-Net,dataset/png_images/7872_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999862496496,0,0
nnU-Net,dataset/png_images/7873_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999988199889,0,0
nnU-Net,dataset/png_images/7874_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999059754738,0,0
nnU-Net,dataset/png_images/7875_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999122587818,0,0
nnU-Net,dataset/png_images/7876_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999314202913,0,0
nnU-Net,dataset/png_images/7877_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998886179284,0,0
nnU-Net,dataset/png_images/7878_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999153574803,0,0
nnU-Net,dataset/png_images/7879_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999318988645,0,0
nnU-Net,dataset/png_images/787_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998935422231,0,0
nnU-Net,dataset/png_images/787_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999599670215,0,0
nnU-Net,dataset/png_images/7880_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999572693853,0,0
nnU-Net,dataset/png_images/7881_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998845172101,0,0
nnU-Net,dataset/png_images/7882_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998905699535,0,0
nnU-Net,dataset/png_images/7883_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998941724807,0,0
nnU-Net,dataset/png_images/7884_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998847722866,0,0
nnU-Net,dataset/png_images/7885_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999924000107,0,0
nnU-Net,dataset/png_images/7886_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999880076234,0,0
nnU-Net,dataset/png_images/7887_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999120996963,0,0
nnU-Net,dataset/png_images/7888_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999261792288,0,0
nnU-Net,dataset/png_images/7889_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999677621009,0,0
nnU-Net,dataset/png_images/788_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999281939449,0,0
nnU-Net,dataset/png_images/788_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999535150721,0,0
nnU-Net,dataset/png_images/7890_train_1_.png,8.771929747614652e-09,0.0,0.0,0.0,0.0,8.771929747614652e-09,0.8057758004178771,1,0
nnU-Net,dataset/png_images/7891_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999230760487,0,0
nnU-Net,dataset/png_images/7892_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999287118775,0,0
nnU-Net,dataset/png_images/7893_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999714057063,0,0
nnU-Net,dataset/png_images/7894_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999018550444,0,0
nnU-Net,dataset/png_images/7895_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998780795621,0,0
nnU-Net,dataset/png_images/7896_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999829538134,0,0
nnU-Net,dataset/png_images/7897_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999605094035,0,0
nnU-Net,dataset/png_images/7898_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998978188219,0,0
nnU-Net,dataset/png_images/7899_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998812350485,0,0
nnU-Net,dataset/png_images/789_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999633913104,0,0
nnU-Net,dataset/png_images/789_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999644288717,0,0
nnU-Net,dataset/png_images/78_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999952767415,0,0
nnU-Net,dataset/png_images/78_train_1_.png,0.8023598822974043,0.6699507389162561,0.8774193548387097,0.7391304347826086,0.8023598820058997,0.8023598822974043,0.37883713570187116,1,1
nnU-Net,dataset/png_images/7900_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999360114552,0,0
nnU-Net,dataset/png_images/7901_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999293854408,0,0
nnU-Net,dataset/png_images/7902_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999367604991,0,0
nnU-Net,dataset/png_images/7903_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999489854932,0,0
